20229,22.0,36.7
20254,22.0,36.7
20265,22.0,36.7
20278,22.0,36.7
20293,22.0,36.8
20304,22.0,36.8
20317,22.0,36.8
20328,22.0,36.8
20338,22.0,36.9
20349,22.0,36.9
20359,22.0,36.9
20370,22.0,36.9
20385,22.0,36.9
20406,22.0,36.9
20419,22.0,36.9
20432,2.8,30.5
20450,22.0,36.9
20461,22.0,36.9
20474,22.0,36.9
20487,22.0,36.8
20500,22.0,36.8
20515,22.0,36.8
20526,22.0,36.8
20536,22.0,36.7
20547,22.0,36.7
20563,22.0,36.7
20573,22.0,36.7
20584,22.0,36.6
20597,22.0,36.6
20610,22.0,36.6
20620,22.0,36.6
20636,22.0,36.6
20654,22.0,36.6
20664,22.0,36.6
20678,22.0,36.6
20698,22.0,36.6
20714,22.0,36.5
20727,22.0,36.6
20742,22.0,36.6
20755,22.0,36.6
20779,22.0,36.7
20794,22.0,36.7
20805,22.0,36.7
20828,22.0,36.7
20838,22.0,36.7
20849,21.6,36.7
20859,22.0,36.7
20875,22.0,36.7
20891,22.0,36.6
20901,22.0,36.6
20912,22.0,36.5
20922,22.0,36.6
20938,22.0,36.5
20948,22.0,36.5
20964,22.0,36.4
20980,22.0,36.3
20990,21.9,36.2
21001,21.9,36.1
21016,21.8,36.0
21032,21.8,36.0
21042,21.8,36.0
21060,21.8,36.1
21073,21.8,36.2
21084,21.8,36.2
21097,21.8,36.1
21113,21.8,36.0
21123,21.8,36.0
21136,21.8,35.9
21147,21.8,36.0
21160,21.9,36.1
21175,21.8,36.0
21191,21.8,35.9
21201,21.8,35.9
21215,21.8,35.8
21230,21.8,36.1
21253,21.8,35.9
21269,21.8,35.8
21279,21.8,35.8
21290,21.8,35.9
21311,21.8,35.8
21321,21.9,35.8
21342,21.8,35.7
21352,21.9,35.8
21365,21.8,35.7
21381,21.9,35.8
21391,21.8,35.7
21404,21.8,35.8
21415,21.8,35.8
21431,21.8,35.8
21444,21.8,35.8
21454,21.8,35.7
21467,21.8,35.7
21485,21.8,35.7
21498,21.8,35.7
21514,21.8,35.7
21527,21.8,35.6
21538,21.8,35.6
21561,21.8,35.6
21574,21.8,35.7
21592,21.7,35.6
21602,21.7,35.6
21646,21.7,35.6
21656,21.7,35.6
21669,21.7,35.5
21680,21.8,35.5
21690,21.8,35.5
21703,21.8,35.6
21714,21.8,35.6
21727,21.8,35.6
21743,21.8,35.7
21761,21.8,35.7
21774,21.7,35.5
21792,21.7,35.5
21808,21.6,35.3
21826,21.6,35.3
21841,21.6,35.3
21852,21.6,35.4
21862,21.6,35.2
21878,21.6,35.3
21888,21.6,35.3
21901,21.6,35.5
21920,21.5,35.3
21930,21.5,35.3
21951,21.5,35.2
21971,21.5,35.1
21987,21.5,35.4
22000,21.5,35.6
22023,21.5,35.4
22034,21.5,35.4
22047,21.6,35.4
22060,21.6,35.3
22070,21.5,35.2
22083,21.5,35.2
22104,21.5,35.1
22120,21.5,35.1
22130,21.5,35.0
22143,21.5,35.0
22166,21.5,35.0
22182,21.5,34.9
22192,21.5,34.9
22203,21.5,34.9
22221,21.5,35.0
22234,21.5,35.1
22247,21.5,35.0
22263,21.5,35.0
22273,21.5,35.0
22286,21.5,35.0
22302,21.5,35.0
22313,21.5,35.0
22328,21.5,34.9
22341,21.5,35.0
22352,21.5,35.0
22370,21.5,35.0
22383,21.5,35.0
